timestamp,event_type,order_id,side,quantity,price,trader_id,target_order_id,symbol
51.74412981203433,limit,L00001037,sell,80.0,99.28,T13,,SYNTH
51.99806193044851,limit,L00001038,sell,39.0,99.24,T10,,SYNTH
52.018701011233425,limit,L00001039,sell,31.0,99.26,T24,,SYNTH
52.02345751384613,limit,L00001040,buy,139.0,99.28,T17,,SYNTH
52.06291411135714,market,M00001041,sell,49.0,,TAKER05,,SYNTH
52.0706662615507,market,M00001042,sell,41.0,,TAKER01,,SYNTH
52.07142541266102,cancel,C00001043,,,,T08,L00000878,SYNTH
52.084990268158066,limit,L00001044,buy,91.0,99.26,T17,,SYNTH
52.17948448378667,limit,L00001045,sell,11.0,99.34,T01,,SYNTH
52.261351022713164,limit,L00001046,sell,262.0,99.36,T14,,SYNTH
52.29611446393864,limit,L00001047,sell,70.0,99.31,T16,,SYNTH
52.311908810332426,market,M00001048,buy,128.0,,TAKER03,,SYNTH
52.33420855550756,limit,L00001049,buy,121.0,99.23,T03,,SYNTH
52.40174202524802,limit,L00001050,buy,313.0,99.16,T15,,SYNTH
52.46499178849707,market,M00001051,sell,112.0,,TAKER04,,SYNTH
52.47333800806243,limit,L00001052,sell,25.0,99.22,T10,,SYNTH
52.480961766434035,cancel,C00001053,,,,T19,L00000908,SYNTH
52.560469889804125,limit,L00001054,sell,84.0,99.24,T02,,SYNTH
52.5846818537094,limit,L00001055,sell,78.0,99.2,T08,,SYNTH
52.731300174581456,limit,L00001056,sell,245.0,99.15,T11,,SYNTH
52.744728877744635,cancel,C00001057,,,,T12,L00000816,SYNTH
52.77956418812183,market,M00001058,sell,13.0,,TAKER03,,SYNTH
52.82658599933266,market,M00001059,buy,52.0,,TAKER05,,SYNTH
52.92189358764724,limit,L00001060,sell,35.0,99.31,T11,,SYNTH
53.03791742188382,market,M00001061,sell,75.0,,TAKER02,,SYNTH
53.052775458087574,limit,L00001062,sell,57.0,99.27,T12,,SYNTH
53.26835874105199,limit,L00001063,sell,186.0,99.25,T06,,SYNTH
53.43347820104109,market,M00001064,buy,94.0,,TAKER09,,SYNTH
53.47939252821234,market,M00001065,buy,188.0,,TAKER09,,SYNTH
53.48063864683395,limit,L00001066,buy,218.0,99.09,T03,,SYNTH
53.66914580317307,limit,L00001067,sell,221.0,99.23,T10,,SYNTH
53.77623459432679,market,M00001068,sell,18.0,,TAKER07,,SYNTH
53.81946224941555,market,M00001069,buy,14.0,,TAKER02,,SYNTH
53.842023839907434,market,M00001070,buy,106.0,,TAKER08,,SYNTH
53.87570623432681,cancel,C00001071,,,,T23,L00000635,SYNTH
53.951303979062345,market,M00001072,buy,36.0,,TAKER03,,SYNTH
54.06239849450286,limit,L00001073,buy,326.0,99.18,T04,,SYNTH
54.080104456412315,limit,L00001074,sell,208.0,99.19,T14,,SYNTH
54.09434929984473,limit,L00001075,buy,139.0,99.04,T11,,SYNTH
54.132350878160096,limit,L00001076,buy,148.0,98.99,T18,,SYNTH
54.15399666255995,limit,L00001077,sell,94.0,99.07,T10,,SYNTH
54.264471005777516,limit,L00001078,buy,97.0,98.93,T09,,SYNTH
54.28091703017356,limit,L00001079,sell,72.0,99.03,T17,,SYNTH
54.338934311827856,limit,L00001080,sell,153.0,98.98,T04,,SYNTH
54.43963760318325,market,M00001081,sell,93.0,,TAKER05,,SYNTH
54.56508259613308,limit,L00001082,sell,78.0,99.03,T24,,SYNTH
54.58055887394837,limit,L00001083,sell,116.0,99.08,T13,,SYNTH
54.62242438081553,market,M00001084,buy,41.0,,TAKER07,,SYNTH
54.75900646684135,limit,L00001085,sell,63.0,99.09,T12,,SYNTH
54.8635497603393,limit,L00001086,sell,38.0,99.03,T06,,SYNTH
54.91416707545791,limit,L00001087,buy,96.0,98.98,T05,,SYNTH
54.92847462202344,limit,L00001088,sell,65.0,99.13,T19,,SYNTH
55.011097204402304,market,M00001089,sell,27.0,,TAKER05,,SYNTH
55.09102752043701,limit,L00001090,sell,177.0,99.04,T03,,SYNTH
55.10423750614763,market,M00001091,sell,39.0,,TAKER06,,SYNTH
55.11451161251198,limit,L00001092,sell,44.0,99.05,T06,,SYNTH
55.11655681790276,market,M00001093,sell,181.0,,TAKER11,,SYNTH
55.160368197439766,market,M00001094,buy,52.0,,TAKER11,,SYNTH
55.248547451440345,limit,L00001095,sell,30.0,98.99,T04,,SYNTH
55.292154639283034,limit,L00001096,sell,116.0,98.99,T14,,SYNTH
55.298180491322555,limit,L00001097,sell,91.0,99.0,T23,,SYNTH
55.32443801611792,limit,L00001098,buy,29.0,98.88,T03,,SYNTH
55.33027048082971,cancel,C00001099,,,,T12,L00000384,SYNTH
55.478145432647125,limit,L00001100,sell,294.0,98.96,T24,,SYNTH
55.5292137325631,limit,L00001101,sell,183.0,98.98,T04,,SYNTH
55.592809994140275,limit,L00001102,sell,57.0,98.95,T13,,SYNTH
55.60885597607276,limit,L00001103,sell,73.0,98.99,T20,,SYNTH
55.632475075122365,limit,L00001104,buy,62.0,98.86,T04,,SYNTH
55.63757167155239,market,M00001105,sell,166.0,,TAKER03,,SYNTH
55.727422951523195,limit,L00001106,sell,345.0,98.98,T06,,SYNTH
55.73181019325138,market,M00001107,buy,79.0,,TAKER02,,SYNTH
55.86076010015438,cancel,C00001108,,,,T17,L00000317,SYNTH
55.92382924467268,limit,L00001109,buy,185.0,98.94,T15,,SYNTH
55.95979380825352,limit,L00001110,sell,39.0,98.97,T09,,SYNTH
56.15463467206167,limit,L00001111,sell,206.0,99.02,T14,,SYNTH
56.15918126143031,market,M00001112,buy,258.0,,TAKER01,,SYNTH
56.16761505557299,market,M00001113,buy,17.0,,TAKER06,,SYNTH
56.23495124364795,market,M00001114,sell,57.0,,TAKER06,,SYNTH
56.288373632832425,limit,L00001115,sell,48.0,98.93,T14,,SYNTH
56.372876558767395,limit,L00001116,sell,153.0,98.99,T23,,SYNTH
56.37733868528703,limit,L00001117,sell,38.0,98.98,T04,,SYNTH
56.55904151378359,limit,L00001118,sell,43.0,98.98,T04,,SYNTH
56.56233445784539,market,M00001119,buy,42.0,,TAKER05,,SYNTH
56.767850146097615,limit,L00001120,buy,163.0,98.92,T15,,SYNTH
56.7686895638146,limit,L00001121,sell,48.0,99.03,T07,,SYNTH
56.79979796120403,limit,L00001122,sell,57.0,98.98,T16,,SYNTH
56.83474262452139,limit,L00001123,sell,92.0,98.97,T01,,SYNTH
56.9004905128096,cancel,C00001124,,,,T10,L00000917,SYNTH
56.901600270904545,limit,L00001125,buy,136.0,98.89,T01,,SYNTH
56.943870008989926,market,M00001126,sell,136.0,,TAKER09,,SYNTH
57.00016253185949,limit,L00001127,buy,106.0,98.91,T16,,SYNTH
57.007097784112126,limit,L00001128,sell,150.0,98.93,T06,,SYNTH
57.188959900259555,limit,L00001129,buy,123.0,98.88,T15,,SYNTH
57.194754500451545,market,M00001130,sell,20.0,,TAKER06,,SYNTH
57.216556670084515,limit,L00001131,sell,217.0,99.0,T09,,SYNTH
57.21925265625594,cancel,C00001132,,,,T13,L00000829,SYNTH
57.27863232770734,limit,L00001133,sell,290.0,99.01,T13,,SYNTH
57.31880823090367,limit,L00001134,buy,416.0,98.94,T21,,SYNTH
57.34088369716302,market,M00001135,sell,75.0,,TAKER01,,SYNTH
57.35281579252366,limit,L00001136,buy,252.0,98.93,T09,,SYNTH
57.42464676039884,limit,L00001137,sell,220.0,98.98,T08,,SYNTH
57.43541090904039,limit,L00001138,sell,34.0,99.01,T04,,SYNTH
57.468905015266216,market,M00001139,buy,114.0,,TAKER10,,SYNTH
57.52309123709595,limit,L00001140,sell,165.0,99.03,T13,,SYNTH
57.56294817480055,cancel,C00001141,,,,T06,L00000133,SYNTH
57.571352334231086,limit,L00001142,sell,251.0,99.05,T19,,SYNTH
57.58154633534447,limit,L00001143,buy,190.0,98.93,T14,,SYNTH
57.62149249238752,limit,L00001144,buy,201.0,98.96,T24,,SYNTH
57.644177495266256,limit,L00001145,sell,222.0,99.0,T22,,SYNTH
57.68900363506104,market,M00001146,buy,16.0,,TAKER03,,SYNTH
57.81392958025966,modify,R00001147,,15.0,98.94,T20,L00000038,SYNTH
57.86499370891644,limit,L00001148,sell,160.0,99.06,T11,,SYNTH
57.86707659628891,market,M00001149,sell,16.0,,TAKER05,,SYNTH
57.875846666612034,limit,L00001150,buy,404.0,98.92,T01,,SYNTH
57.90567830769535,limit,L00001151,sell,304.0,99.01,T08,,SYNTH
57.916101286970786,limit,L00001152,buy,20.0,98.93,T12,,SYNTH
57.92812033808691,cancel,C00001153,,,,T05,L00000377,SYNTH
58.05084084812144,cancel,C00001154,,,,T03,L00001060,SYNTH
58.113650657905225,limit,L00001155,buy,22.0,98.9,T08,,SYNTH
58.11937215479256,limit,L00001156,sell,41.0,99.0,T19,,SYNTH
58.2667132440654,limit,L00001157,buy,84.0,98.94,T15,,SYNTH
58.304329282058134,limit,L00001158,sell,56.0,99.04,T01,,SYNTH
58.33923796111995,cancel,C00001159,,,,T03,L00000506,SYNTH
58.3648674996848,cancel,C00001160,,,,T04,L00000610,SYNTH
58.37188663594696,limit,L00001161,sell,25.0,99.02,T14,,SYNTH
58.43459876273564,cancel,C00001162,,,,T04,L00000251,SYNTH
58.46289641932382,market,M00001163,sell,29.0,,TAKER08,,SYNTH
58.501524129007876,limit,L00001164,sell,352.0,99.04,T06,,SYNTH
58.544002474562255,cancel,C00001165,,,,T21,L00000615,SYNTH
58.569106109907956,limit,L00001166,sell,125.0,99.02,T11,,SYNTH
58.605886639659396,limit,L00001167,buy,88.0,98.96,T04,,SYNTH
58.68886477896974,limit,L00001168,buy,180.0,98.94,T21,,SYNTH
58.75029269455739,market,M00001169,buy,16.0,,TAKER08,,SYNTH
58.78908327375439,limit,L00001170,sell,98.0,99.08,T22,,SYNTH
58.81087467539546,market,M00001171,buy,45.0,,TAKER04,,SYNTH
59.04535365983187,cancel,C00001172,,,,T04,L00000495,SYNTH
59.06492739658967,market,M00001173,buy,14.0,,TAKER02,,SYNTH
59.080971963879435,limit,L00001174,buy,306.0,98.92,T02,,SYNTH
59.09955741675726,limit,L00001175,buy,150.0,98.96,T12,,SYNTH
59.10037561249184,market,M00001176,sell,46.0,,TAKER08,,SYNTH
59.156592239328916,limit,L00001177,sell,84.0,99.02,T01,,SYNTH
59.18700996438834,market,M00001178,buy,119.0,,TAKER07,,SYNTH
59.254515818247484,limit,L00001179,sell,427.0,98.94,T02,,SYNTH
59.29236637137982,market,M00001180,buy,128.0,,TAKER08,,SYNTH
59.29980004165739,market,M00001181,buy,125.0,,TAKER09,,SYNTH
59.445676202569366,market,M00001182,buy,52.0,,TAKER01,,SYNTH
59.48372082172358,limit,L00001183,sell,81.0,98.91,T06,,SYNTH
59.50619249230871,market,M00001184,sell,20.0,,TAKER05,,SYNTH
59.52581057192116,market,M00001185,sell,8.0,,TAKER03,,SYNTH
59.57016789836355,limit,L00001186,sell,299.0,98.99,T04,,SYNTH
59.664193236883214,limit,L00001187,sell,11.0,98.98,T14,,SYNTH
59.73824383751931,limit,L00001188,sell,254.0,98.97,T03,,SYNTH
59.73976184491128,market,M00001189,sell,88.0,,TAKER05,,SYNTH
59.75267869437708,limit,L00001190,sell,142.0,98.97,T10,,SYNTH
59.76627226326354,limit,L00001191,sell,310.0,98.9,T13,,SYNTH
59.79982007836015,limit,L00001192,sell,19.0,98.93,T24,,SYNTH
59.86036062969092,limit,L00001193,buy,69.0,98.79,T06,,SYNTH
59.936527242477325,market,M00001194,sell,44.0,,TAKER06,,SYNTH
60.046088049937225,limit,L00001195,sell,220.0,98.85,T24,,SYNTH
60.04700758464865,limit,L00001196,sell,180.0,98.92,T13,,SYNTH
60.07782460560256,limit,L00001197,sell,172.0,98.88,T13,,SYNTH
60.17150379470508,limit,L00001198,sell,185.0,98.88,T17,,SYNTH
60.42575189429998,limit,L00001199,buy,99.0,98.65,T24,,SYNTH
60.44547250452998,limit,L00001200,sell,209.0,98.76,T24,,SYNTH
60.44756102188526,limit,L00001201,sell,128.0,98.71,T15,,SYNTH
60.633357952095785,limit,L00001202,sell,71.0,98.64,T12,,SYNTH
60.651923658344685,limit,L00001203,buy,34.0,98.66,T24,,SYNTH
60.65470388842165,limit,L00001204,buy,87.0,98.56,T22,,SYNTH
60.66956951070452,limit,L00001205,sell,140.0,98.72,T24,,SYNTH
60.71484803242099,limit,L00001206,buy,30.0,98.58,T07,,SYNTH
60.76034877313394,limit,L00001207,sell,115.0,98.75,T05,,SYNTH
60.76311067897417,limit,L00001208,sell,6.0,98.71,T02,,SYNTH
60.77500229601814,market,M00001209,sell,138.0,,TAKER09,,SYNTH
60.92436358038218,market,M00001210,sell,60.0,,TAKER08,,SYNTH
60.93594413938222,limit,L00001211,buy,70.0,98.5,T17,,SYNTH
60.9819490564919,limit,L00001212,sell,204.0,98.55,T08,,SYNTH
61.046420063726565,limit,L00001213,sell,77.0,98.59,T06,,SYNTH
61.064267047198605,cancel,C00001214,,,,T06,L00000229,SYNTH
61.08547511780968,limit,L00001215,sell,74.0,98.64,T17,,SYNTH
61.124587751806416,limit,L00001216,sell,60.0,98.64,T02,,SYNTH
61.1782839863265,limit,L00001217,sell,329.0,98.68,T05,,SYNTH
61.465347382455626,market,M00001218,sell,98.0,,TAKER05,,SYNTH
61.50522819339649,limit,L00001219,sell,271.0,98.63,T04,,SYNTH
61.57931331780206,limit,L00001220,sell,167.0,98.61,T02,,SYNTH
61.59721854905436,market,M00001221,sell,140.0,,TAKER06,,SYNTH
61.64364308724679,limit,L00001222,buy,136.0,98.54,T22,,SYNTH
61.71265880438688,limit,L00001223,sell,184.0,98.57,T11,,SYNTH
61.7821993021965,limit,L00001224,sell,84.0,98.54,T04,,SYNTH
61.872520956534174,limit,L00001225,sell,221.0,98.6,T08,,SYNTH
61.946945120329254,market,M00001226,sell,49.0,,TAKER06,,SYNTH
61.976228296271906,market,M00001227,buy,71.0,,TAKER08,,SYNTH
62.020504178193484,limit,L00001228,sell,230.0,98.6,T15,,SYNTH
62.0787522042325,market,M00001229,buy,105.0,,TAKER02,,SYNTH
62.18207844190016,market,M00001230,sell,34.0,,TAKER06,,SYNTH
62.204428379888476,market,M00001231,sell,75.0,,TAKER08,,SYNTH
62.354794178719935,market,M00001232,sell,79.0,,TAKER03,,SYNTH
62.3720824300345,limit,L00001233,sell,98.0,98.46,T16,,SYNTH
62.41007024204124,limit,L00001234,buy,186.0,98.37,T19,,SYNTH
62.41512900630302,market,M00001235,sell,134.0,,TAKER02,,SYNTH
62.55829787092552,limit,L00001236,buy,166.0,98.39,T01,,SYNTH
62.61761160220132,market,M00001237,sell,54.0,,TAKER08,,SYNTH
62.727301204485435,market,M00001238,buy,113.0,,TAKER06,,SYNTH
62.776180160414086,market,M00001239,buy,9.0,,TAKER06,,SYNTH
62.807393120045994,market,M00001240,sell,86.0,,TAKER03,,SYNTH
62.837082292792026,market,M00001241,sell,43.0,,TAKER05,,SYNTH
63.007579774417,market,M00001242,sell,54.0,,TAKER10,,SYNTH
63.02345921718514,limit,L00001243,buy,26.0,98.49,T02,,SYNTH
63.031034820890795,limit,L00001244,sell,29.0,98.53,T16,,SYNTH
63.091989183379056,limit,L00001245,buy,58.0,98.47,T24,,SYNTH
63.09711162899526,market,M00001246,sell,41.0,,TAKER11,,SYNTH
63.102608669940636,limit,L00001247,sell,160.0,98.57,T02,,SYNTH
63.10652594528016,market,M00001248,buy,166.0,,TAKER08,,SYNTH
63.11069642697445,limit,L00001249,sell,23.0,98.64,T06,,SYNTH
63.19095913205591,market,M00001250,sell,50.0,,TAKER04,,SYNTH
63.24817541015759,limit,L00001251,sell,51.0,98.59,T13,,SYNTH
63.276448387629785,market,M00001252,buy,74.0,,TAKER03,,SYNTH
63.30255212036993,limit,L00001253,sell,129.0,98.75,T07,,SYNTH
63.34842589119843,limit,L00001254,sell,52.0,98.74,T03,,SYNTH
63.52366724864549,limit,L00001255,sell,104.0,98.76,T20,,SYNTH
63.560957008248714,limit,L00001256,sell,25.0,98.74,T15,,SYNTH
63.631249705607864,limit,L00001257,buy,68.0,98.69,T14,,SYNTH
63.64718952717792,limit,L00001258,sell,30.0,98.85,T03,,SYNTH
63.81107873922901,limit,L00001259,sell,25.0,98.83,T23,,SYNTH
63.90276506681411,limit,L00001260,sell,70.0,98.84,T19,,SYNTH
63.935367954164086,limit,L00001261,buy,23.0,98.74,T24,,SYNTH
63.950262073293565,limit,L00001262,sell,60.0,98.89,T22,,SYNTH
63.99203373461955,limit,L00001263,sell,29.0,98.91,T09,,SYNTH
64.01940566082078,limit,L00001264,sell,170.0,98.87,T22,,SYNTH
64.04333774323703,market,M00001265,sell,53.0,,TAKER03,,SYNTH
64.05127743019517,market,M00001266,buy,46.0,,TAKER09,,SYNTH
64.1105141330145,cancel,C00001267,,,,T14,L00000356,SYNTH
64.15399650446363,cancel,C00001268,,,,T24,L00000901,SYNTH
64.20202844974838,limit,L00001269,sell,40.0,98.75,T23,,SYNTH
64.28892889161924,limit,L00001270,sell,8.0,98.77,T21,,SYNTH
64.38666704762682,limit,L00001271,sell,44.0,98.74,T09,,SYNTH
64.39572408356054,limit,L00001272,sell,26.0,98.7,T07,,SYNTH
64.49591845900386,limit,L00001273,buy,49.0,98.65,T22,,SYNTH
64.51094030794792,cancel,C00001274,,,,T08,L00000598,SYNTH
64.51635474125193,market,M00001275,sell,35.0,,TAKER02,,SYNTH
64.57961368745828,market,M00001276,buy,38.0,,TAKER04,,SYNTH
64.58693746611749,limit,L00001277,sell,14.0,98.7,T17,,SYNTH
64.59541846374545,limit,L00001278,sell,12.0,98.71,T13,,SYNTH
64.65027942513768,market,M00001279,sell,71.0,,TAKER04,,SYNTH
64.658370789847,limit,L00001280,buy,26.0,98.45,T07,,SYNTH
64.68767707286956,limit,L00001281,sell,28.0,98.6,T03,,SYNTH
64.7131572343686,limit,L00001282,buy,30.0,98.54,T03,,SYNTH
64.72041865927821,cancel,C00001283,,,,T22,L00000333,SYNTH
64.76255496168298,cancel,C00001284,,,,T20,L00000773,SYNTH
64.85312108117016,market,M00001285,buy,100.0,,TAKER10,,SYNTH
64.99646179467116,limit,L00001286,sell,31.0,98.57,T06,,SYNTH
65.01679018887614,limit,L00001287,buy,55.0,98.5,T09,,SYNTH
65.10422853013758,limit,L00001288,buy,143.0,98.5,T04,,SYNTH
65.11167971562013,limit,L00001289,buy,5.0,98.45,T16,,SYNTH
65.16509564567485,limit,L00001290,buy,43.0,98.51,T22,,SYNTH
65.22929455661429,limit,L00001291,buy,34.0,98.49,T06,,SYNTH
65.31060489613552,market,M00001292,buy,210.0,,TAKER11,,SYNTH
65.37623910361567,limit,L00001293,buy,36.0,98.47,T04,,SYNTH
65.39983496425921,market,M00001294,buy,222.0,,TAKER06,,SYNTH
65.4397352911488,limit,L00001295,buy,44.0,98.47,T14,,SYNTH
65.46460080455851,limit,L00001296,sell,52.0,98.56,T05,,SYNTH
65.48167960606267,limit,L00001297,buy,92.0,98.45,T08,,SYNTH
65.49380572682549,cancel,C00001298,,,,T11,L00001200,SYNTH
65.52996562659686,limit,L00001299,buy,107.0,98.48,T21,,SYNTH
65.68672340050301,market,M00001300,sell,77.0,,TAKER06,,SYNTH
65.71831843666313,limit,L00001301,buy,89.0,98.48,T05,,SYNTH
65.77735545257816,limit,L00001302,buy,235.0,98.47,T05,,SYNTH
65.81133292702708,cancel,C00001303,,,,T16,L00000512,SYNTH
65.8571227348462,limit,L00001304,buy,140.0,98.44,T06,,SYNTH
65.90475814535166,limit,L00001305,sell,151.0,98.57,T11,,SYNTH
65.93397401494722,limit,L00001306,buy,146.0,98.47,T23,,SYNTH
65.98561227572202,cancel,C00001307,,,,T05,L00000695,SYNTH
66.00109107854594,limit,L00001308,buy,31.0,98.48,T24,,SYNTH
66.13569698136833,limit,L00001309,buy,52.0,98.47,T12,,SYNTH
66.1567183865875,limit,L00001310,buy,14.0,98.47,T11,,SYNTH
66.33979237483385,cancel,C00001311,,,,T19,L00001263,SYNTH
66.3575162937896,market,M00001312,buy,13.0,,TAKER01,,SYNTH
66.36405422232362,market,M00001313,sell,67.0,,TAKER03,,SYNTH
66.42963785790602,limit,L00001314,sell,146.0,98.58,T02,,SYNTH
66.44037059423682,market,M00001315,buy,36.0,,TAKER08,,SYNTH
66.45510613403837,limit,L00001316,buy,51.0,98.47,T10,,SYNTH
66.4606652567859,market,M00001317,buy,90.0,,TAKER04,,SYNTH
66.47735845168864,limit,L00001318,sell,90.0,98.54,T21,,SYNTH
66.51077299831616,market,M00001319,buy,66.0,,TAKER08,,SYNTH
66.59921369653159,limit,L00001320,buy,117.0,98.45,T21,,SYNTH
66.67333272415895,limit,L00001321,buy,44.0,98.51,T23,,SYNTH
66.80063820919658,limit,L00001322,sell,162.0,98.53,T07,,SYNTH
66.85194254367117,cancel,C00001323,,,,T06,L00000766,SYNTH
66.90980342840663,modify,R00001324,,47.0,98.46,T17,L00001228,SYNTH
66.9391529429028,market,M00001325,buy,47.0,,TAKER04,,SYNTH
66.99000935508374,limit,L00001326,buy,268.0,98.46,T02,,SYNTH
67.0031354316268,market,M00001327,sell,32.0,,TAKER04,,SYNTH
67.05289526112375,limit,L00001328,buy,109.0,98.49,T01,,SYNTH
67.11376268918139,cancel,C00001329,,,,T07,L00001156,SYNTH
67.18921776627988,limit,L00001330,buy,75.0,98.5,T18,,SYNTH
67.19743374256983,cancel,C00001331,,,,T13,L00001008,SYNTH
67.2049368153475,limit,L00001332,buy,171.0,98.45,T21,,SYNTH
67.31948052750066,limit,L00001333,buy,176.0,98.52,T08,,SYNTH
67.35925186672893,market,M00001334,buy,9.0,,TAKER10,,SYNTH
67.36681569563156,limit,L00001335,buy,69.0,98.54,T10,,SYNTH
67.37308604860279,limit,L00001336,sell,126.0,98.63,T09,,SYNTH
67.39691565233925,market,M00001337,sell,38.0,,TAKER11,,SYNTH
67.40792970645049,limit,L00001338,buy,52.0,98.46,T04,,SYNTH
67.5759913986619,limit,L00001339,buy,12.0,98.45,T05,,SYNTH
67.69184018157245,limit,L00001340,buy,40.0,98.5,T19,,SYNTH
67.75797694237333,market,M00001341,sell,25.0,,TAKER03,,SYNTH
67.8122778436322,limit,L00001342,sell,137.0,98.56,T17,,SYNTH
67.89021377690932,limit,L00001343,buy,194.0,98.53,T01,,SYNTH
67.96185765184597,limit,L00001344,buy,223.0,98.45,T02,,SYNTH
67.97071233256318,limit,L00001345,sell,246.0,98.55,T24,,SYNTH
68.00150587962159,limit,L00001346,buy,261.0,98.49,T19,,SYNTH
68.08149311173823,market,M00001347,sell,30.0,,TAKER08,,SYNTH
68.19193434658919,limit,L00001348,buy,88.0,98.42,T02,,SYNTH
68.20002903567621,cancel,C00001349,,,,T03,L00000817,SYNTH
68.23975708636351,market,M00001350,buy,24.0,,TAKER10,,SYNTH
68.24908440006162,limit,L00001351,buy,164.0,98.37,T01,,SYNTH
68.3186933070687,limit,L00001352,sell,193.0,98.47,T18,,SYNTH
68.36037422999739,limit,L00001353,buy,142.0,98.41,T15,,SYNTH
68.43737330608283,limit,L00001354,buy,145.0,98.42,T18,,SYNTH
68.4689279647311,limit,L00001355,sell,138.0,98.52,T16,,SYNTH
68.60683967854577,limit,L00001356,sell,75.0,98.52,T09,,SYNTH
68.61414977937517,market,M00001357,buy,171.0,,TAKER06,,SYNTH
68.81224228989198,cancel,C00001358,,,,T12,L00001188,SYNTH
68.86910327638455,limit,L00001359,buy,79.0,98.39,T02,,SYNTH
68.88944723048711,limit,L00001360,buy,103.0,98.43,T05,,SYNTH
68.90355321856148,limit,L00001361,sell,173.0,98.56,T23,,SYNTH
68.94505741274838,limit,L00001362,sell,107.0,98.59,T05,,SYNTH
68.96134522883605,limit,L00001363,buy,25.0,98.47,T14,,SYNTH
69.05755820135013,limit,L00001364,buy,71.0,98.48,T09,,SYNTH
69.06585857093852,limit,L00001365,buy,53.0,98.53,T10,,SYNTH
69.07693090950008,cancel,C00001366,,,,T08,L00001077,SYNTH
69.12456785379909,limit,L00001367,buy,105.0,98.54,T04,,SYNTH
69.13955491436954,limit,L00001368,buy,117.0,98.49,T11,,SYNTH
69.30250901046273,cancel,C00001369,,,,T21,L00000297,SYNTH
69.35957097061859,market,M00001370,sell,246.0,,TAKER08,,SYNTH
69.38825132516905,limit,L00001371,buy,46.0,98.43,T02,,SYNTH
69.59811926731763,market,M00001372,sell,59.0,,TAKER10,,SYNTH
69.64048061629308,limit,L00001373,buy,161.0,98.44,T05,,SYNTH
69.65200764845278,limit,L00001374,buy,122.0,98.46,T24,,SYNTH
69.67716622961937,limit,L00001375,buy,45.0,98.46,T19,,SYNTH
69.70710893939508,market,M00001376,buy,184.0,,TAKER01,,SYNTH
69.72469120291746,cancel,C00001377,,,,T17,L00000505,SYNTH
69.76776169653628,limit,L00001378,buy,72.0,98.48,T22,,SYNTH
69.86938552629698,market,M00001379,buy,37.0,,TAKER08,,SYNTH
69.955269785443,modify,R00001380,,154.0,98.55,T10,L00000724,SYNTH
70.03829985891592,limit,L00001381,sell,140.0,98.63,T08,,SYNTH
70.19469467834425,limit,L00001382,buy,167.0,98.48,T13,,SYNTH
70.207831055331,limit,L00001383,buy,166.0,98.51,T09,,SYNTH
70.28305889269024,limit,L00001384,buy,293.0,98.49,T08,,SYNTH
70.29643619046345,market,M00001385,buy,58.0,,TAKER01,,SYNTH
70.30135346646942,cancel,C00001386,,,,T10,L00001343,SYNTH
70.37148582803235,limit,L00001387,sell,191.0,98.45,T11,,SYNTH
70.37673040543274,limit,L00001388,buy,42.0,98.4,T14,,SYNTH
70.43063090610278,limit,L00001389,sell,118.0,98.43,T17,,SYNTH
70.51512826404709,limit,L00001390,buy,190.0,98.4,T08,,SYNTH
70.55207509830831,limit,L00001391,buy,129.0,98.42,T11,,SYNTH
70.56384509533244,limit,L00001392,buy,212.0,98.47,T11,,SYNTH
70.5915785492822,limit,L00001393,sell,119.0,98.59,T09,,SYNTH
70.60231845053094,market,M00001394,buy,19.0,,TAKER01,,SYNTH
70.61576576960428,limit,L00001395,buy,150.0,98.51,T17,,SYNTH
70.67547492412949,limit,L00001396,buy,231.0,98.5,T22,,SYNTH
70.7343902230925,market,M00001397,buy,258.0,,TAKER03,,SYNTH
70.80616463481869,limit,L00001398,buy,327.0,98.51,T18,,SYNTH
70.87993323219611,market,M00001399,buy,45.0,,TAKER03,,SYNTH
70.89929396043618,limit,L00001400,buy,74.0,98.45,T01,,SYNTH
70.96279004964991,limit,L00001401,buy,81.0,98.51,T16,,SYNTH
70.97616820723258,limit,L00001402,buy,50.0,98.5,T19,,SYNTH
70.99256096270516,limit,L00001403,buy,80.0,98.53,T08,,SYNTH
70.99862498317701,limit,L00001404,buy,16.0,98.51,T09,,SYNTH
71.00777393055228,limit,L00001405,buy,104.0,98.53,T01,,SYNTH
71.04325776479278,cancel,C00001406,,,,T22,L00001155,SYNTH
71.08749925855572,limit,L00001407,sell,60.0,98.61,T13,,SYNTH
71.10319405387914,limit,L00001408,buy,112.0,98.54,T04,,SYNTH
71.10576214448133,market,M00001409,buy,115.0,,TAKER07,,SYNTH
71.10951873298094,limit,L00001410,buy,125.0,98.57,T12,,SYNTH
71.16802238866711,market,M00001411,sell,80.0,,TAKER02,,SYNTH
71.16915248143822,limit,L00001412,buy,114.0,98.6,T14,,SYNTH
71.21198378071311,market,M00001413,buy,52.0,,TAKER11,,SYNTH
71.26194075641696,limit,L00001414,sell,119.0,98.62,T24,,SYNTH
71.30870420795398,limit,L00001415,buy,32.0,98.57,T20,,SYNTH
71.42783502343607,limit,L00001416,buy,230.0,98.49,T21,,SYNTH
71.44851123845534,limit,L00001417,buy,86.0,98.5,T04,,SYNTH
71.4526617827055,limit,L00001418,sell,190.0,98.57,T23,,SYNTH
